100,6.702809143066406
200,6.779741668701172
300,6.907265254429409
400,4.752712249755859
500,5.963474697536892
600,5.806907653808594
700,4.7498369216918945
800,7.077325820922852
900,5.148757298787435
1000,5.755934397379558
1100,5.84010124206543
1200,6.339489135742188
1300,6.657118797302246
1400,4.917647997538249
1500,5.877930164337158
1600,5.559442520141602
1700,5.602631251017253
1800,6.161653692072088
1900,5.878940200805664
2000,5.788921356201172
2100,6.8575897216796875
2200,5.141685485839844
2300,5.49742671421596
2400,5.115501785278321
2500,5.000328063964844
2600,4.416572570800781
2700,6.46878398548473
2800,5.207398223876953
2900,4.709985460553851
3000,7.052580833435059
3100,5.843397617340088
3200,4.640364510672433
3300,5.649220057896206
3400,5.642468134562175
3500,5.321491241455078
3600,5.798658159044054
3700,5.959153493245442
3800,6.4632002512613935
3900,5.857456207275391
4000,5.939247676304409
4100,6.191067123413086
4200,5.249999523162842
4300,5.371382522583008
4400,7.379422664642334
4500,6.371026992797852
4600,5.639678573608398
4700,5.033174514770508
4800,6.095545632498605
4900,5.153415134974888
5000,6.232912540435791
5100,5.925705909729004
5200,4.342010498046875
5300,6.750979614257813
5400,6.207479688856337
5500,4.616943359375
5600,5.810674667358398
5700,5.067803192138672
5800,5.652162170410156
5900,6.694065941704644
6000,5.399909125434028
6100,5.171677907307942
6200,8.98846435546875
6300,4.6318859524197045
6400,6.294489773837003
6500,4.379741123744419
6600,5.159925079345703
6700,5.861750793457031
6800,5.536600112915039
6900,4.724963665008545
7000,5.609772576226129
7100,5.5239105224609375
7200,6.814483006795247
7300,6.081698099772136
7400,5.914455120380108
7500,8.512012481689453
7600,5.958918762207031
7700,5.858206315474077
7800,9.225402196248373
7900,4.677134922572544
8000,6.1727399826049805
8100,6.5812786647251675
8200,4.778351919991629
8300,4.217573983328683
8400,6.969486012178309
8500,6.0720295906066895
8600,5.717163721720378
8700,3.276503880818685
8800,3.9476141929626465
8900,6.013309131969105
9000,4.832772064208984
9100,5.188072204589844
9200,5.867910211736506
9300,4.748797607421875
9400,4.6061859130859375
9500,6.3014422825404575
9600,4.377234141031901
9700,5.185553073883057
9800,6.598311684348366
9900,5.309063838078425
10000,7.15672492980957
0,40.52525033147148
0,13.03181697628747
10100,5.388405990600586
10200,5.407779693603516
10300,5.897259848458426
10400,3.490362803141276
10500,5.270014021131727
10600,5.186906941731771
10700,4.27280855178833
10800,6.2360884348551435
10900,3.723170280456543
11000,4.9470019870334205
11100,4.950628757476807
11200,6.359549560546875
11300,5.378122806549072
11400,4.320417404174805
11500,5.275871276855469
11600,5.426231384277344
11700,5.3356507619222
11800,5.702193520285866
11900,6.233924102783203
12000,4.912426312764485
12100,5.814022064208984
12200,5.058347225189209
12300,4.9365234375
12400,4.747296905517578
12500,4.131459808349609
12600,3.9665130615234374
12700,5.876199202104048
12800,4.969592666625976
12900,4.061955043247768
13000,5.358072757720947
13100,6.227208137512207
13200,3.8950797489711215
13300,5.359431675502232
13400,4.729594548543294
13500,4.594586563110352
13600,5.725193023681641
13700,5.367561340332031
13800,5.955329259236653
13900,4.523578371320452
14000,5.600778307233538
14100,5.477041244506836
14200,4.709717750549316
14300,4.698254776000977
14400,6.1642842292785645
14500,6.313094615936279
14600,4.581409454345703
14700,4.724000930786133
14800,6.053556714739118
14900,4.592233385358538
15000,5.965056896209717
15100,6.270053386688232
15200,4.155872344970703
15300,6.789399719238281
15400,6.1274219089084205
15500,4.27878999710083
15600,5.263192494710286
15700,4.91203498840332
15800,5.325710296630859
15900,6.50970458984375
16000,4.964981926812066
16100,5.3258670171101885
16200,7.8992180824279785
16300,4.295363532172309
16400,5.857144442471591
16500,4.154928479875837
16600,5.09259262084961
16700,6.064791870117188
16800,5.700410842895508
16900,4.745279788970947
17000,5.408643086751302
17100,4.659204210553851
17200,7.030043284098308
17300,6.058186425103082
17400,5.6641364464393025
17500,7.096363067626953
17600,5.203417587280273
17700,5.726411646062678
17800,7.3089141845703125
17900,3.5764552525111606
18000,5.850753307342529
18100,5.120619637625558
18200,4.5090629032679965
18300,4.373396737234933
18400,7.036008947035846
18500,5.532889366149902
18600,5.368886947631836
18700,2.771996815999349
18800,3.6539478302001953
18900,5.06338847767223
19000,4.4388477325439455
19100,5.415855060924184
19200,6.003274397416548
19300,4.36944580078125
19400,4.022910526820591
19500,5.276973179408482
19600,3.998082054985894
19700,4.546774864196777
19800,6.628217523748225
19900,5.4778278057391825
20000,6.459346771240234
1,37.52545935578437
1,12.248506422818291
20100,4.6407520294189455
20200,4.8994392395019535
20300,5.649505070277622
20400,2.9556503295898438
20500,5.02170647515191
20600,4.990150960286458
20700,3.5683674812316895
20800,5.591981252034505
20900,3.852919260660807
21000,4.290816413031684
21100,5.318874359130859
21200,6.01397216796875
21300,5.2931036949157715
21400,4.3060048421223955
21500,5.135648727416992
21600,5.018363316853841
21700,5.202301979064941
21800,5.779949535023082
21900,5.982125473022461
22000,4.950469017028809
22100,5.544172286987305
22200,4.497227191925049
22300,4.19853755405971
22400,4.36444320678711
22500,4.3272651672363285
22600,3.7046478271484373
22700,5.519620721990412
22800,4.684368515014649
22900,3.780353001185826
23000,4.554581642150879
23100,5.728468418121338
23200,3.9705238342285156
23300,4.8057354518345425
23400,4.664354960123698
23500,4.352606582641601
23600,5.898654090033637
23700,5.2302835252549915
23800,5.563438415527344
23900,4.298075267246792
24000,4.76008061000279
24100,6.149528121948242
24200,4.70371150970459
24300,5.163677215576172
24400,5.491703987121582
24500,6.408990859985352
24600,5.293965148925781
24700,4.611161231994629
24800,5.636133466448102
24900,4.376360212053571
